DATE, ID, HOUR, POWER, PRESSURE
2015-02-27, ID775654, 16, -1787.254, 57.088
2015-02-27, ID775654, 17, -1834.978, 57.163
2015-02-27, ID775654, 18, -1504.574, 57.403
2015-02-27, ID775654, 19, -960.409, 57.921
2015-02-27, ID775654, 20, -939.972, 57.94
2015-02-27, ID775654, 21, -934.545, 57.895
2015-02-27, ID775654, 22, -1044.646, 57.995
2015-02-27, ID775654, 23, -1247.168, 58.015
2015-02-27, ID775654, 24, -1180.763, 58.047
2015-02-27, ID775706, 1, -27.293, 70.4
2015-02-27, ID775706, 2, -27.192, 70.518
2015-02-27, ID775706, 3, -27.107, 70.967
2015-02-27, ID775706, 4, -25.86, 71.059
2015-02-27, ID775706, 5, -23.721, 71.227
2015-02-27, ID775706, 6, -24.427, 71.076
2015-02-27, ID775706, 7, -23.884, 71.049
2015-02-27, ID775706, 8, -23.104, 71.038
2015-02-27, ID775706, 9, -23.16, 71.077
2015-02-27, ID775706, 10, -22.997, 71.086
2015-02-27, ID775706, 11, -22.544, 71.151
2015-02-27, ID775706, 12, -22.978, 71.042
2015-02-27, ID775706, 13, -24.584, 70.966
2015-02-27, ID775706, 14, -22.94, 71.049
2015-02-27, ID775706, 15, -21.824, 71.083
2015-02-27, ID775706, 16, -20.397, 71.193
2015-02-27, ID775706, 17, -18.477, 71.247
2015-02-27, ID775706, 18, -15.814, 71.355
2015-02-27, ID775706, 19, -14.325, 71.394
2015-02-27, ID775706, 20, -15.495, 71.478
2015-02-27, ID775706, 21, -15.493, 71.491
2015-02-27, ID775706, 22, -15.971, 71.552
2015-02-27, ID775706, 23, -16.938, 71.563
2015-02-27, ID775706, 24, -20.712, 71.575
2015-02-27, ID775716, 1, 0.0, 52.444
2015-02-27, ID775716, 2, 0.0, 52.444
2015-02-27, ID775716, 3, 0.0, 52.444
2015-02-27, ID775716, 5, 0.0, 52.445
2015-02-27, ID775716, 6, 0.0, 52.445
2015-02-27, ID775716, 8, 0.0, 52.446
2015-02-27, ID775716, 9, 0.0, 52.446
2015-02-27, ID775716, 10, 0.0, 52.446
2015-02-27, ID775716, 11, 0.0, 52.447
2015-02-27, ID775716, 12, 0.0, 52.447
2015-02-27, ID775716, 13, 0.0, 52.448
2015-02-27, ID775716, 14, 0.0, 52.448
2015-02-27, ID775716, 15, 0.0, 52.448
2015-02-27, ID775716, 16, 0.0, 52.449
2015-02-27, ID775716, 17, 0.0, 52.449
2015-02-27, ID775716, 19, 0.0, 52.449
2015-02-27, ID775716, 20, 0.0, 52.449
2015-02-27, ID775716, 22, 0.0, 52.449
2015-02-27, ID775716, 23, 0.0, 52.45
2015-02-27, ID775727, 1, -100.321, 59.178
2015-02-27, ID775727, 2, -87.712, 59.018
2015-02-27, ID775727, 3, -87.386, 58.976
2015-02-27, ID775727, 4, -77.977, 58.961
2015-02-27, ID775727, 5, -74.42, 59.019
2015-02-27, ID775727, 6, -69.139, 59.146
2015-02-27, ID775727, 7, -65.582, 58.929
2015-02-27, ID775727, 8, -62.11, 58.686
2015-02-27, ID775727, 9, -63.777, 58.405
2015-02-27, ID775727, 10, -65.325, 58.028
2015-02-27, ID775727, 11, -63.266, 57.813
2015-02-27, ID775727, 12, -69.703, 57.625
2015-02-27, ID775727, 13, -70.373, 57.241
2015-02-27, ID775727, 14, -68.8, 56.654
2015-02-27, ID775727, 15, -66.908, 56.096
2015-02-27, ID775727, 16, -59.518, 55.697
2015-02-27, ID775727, 17, -48.178, 56.394
2015-02-27, ID775727, 18, -33.208, 56.756
2015-02-27, ID775727, 19, -44.378, 57.729
2015-02-27, ID775727, 20, -44.782, 58.335
2015-02-27, ID775727, 21, -44.853, 58.418
2015-02-27, ID775727, 22, -53.764, 58.668
2015-02-27, ID775727, 23, -53.51, 59.112
2015-02-27, ID775727, 24, -64.433, 59.379
2015-02-27, ID775734, 1, -519.234, 59.288
2015-02-27, ID775734, 2, -526.567, 59.233
2015-02-27, ID775734, 3, -539.211, 59.14
2015-02-27, ID775734, 4, -544.596, 59.096
2015-02-27, ID775734, 5, -535.85, 59.163
2015-02-27, ID775734, 6, -521.136, 59.233
2015-02-27, ID775734, 7, -513.38, 58.801
2015-02-27, ID775734, 8, -509.808, 58.481
2015-02-27, ID775734, 9, -510.532, 58.146
2015-02-27, ID775734, 10, -513.039, 57.831
2015-02-27, ID775734, 11, -514.718, 57.666
2015-02-27, ID775734, 12, -513.769, 57.566
2015-02-27, ID775734, 13, -521.354, 57.178
2015-02-27, ID775734, 14, -533.111, 56.605
2015-02-27, ID775734, 15, -553.464, 56.094
2015-02-27, ID775734, 16, -552.201, 55.617
2015-02-27, ID775734, 17, -548.087, 55.86
2015-02-27, ID775734, 18, -546.347, 56.219
2015-02-27, ID775734, 19, -547.638, 57.202
2015-02-27, ID775734, 20, -544.014, 58.035
2015-02-27, ID775734, 21, -551.503, 58.235
2015-02-27, ID775734, 22, -559.75, 58.277
2015-02-27, ID775734, 23, -554.969, 58.567
2015-02-27, ID775734, 24, -559.085, 58.841
2015-02-27, ID775759, 1, -14.194, 22.216
2015-02-27, ID775759, 2, -13.8, 22.185
2015-02-27, ID775759, 3, -13.51, 22.139
2015-02-27, ID775759, 4, -12.824, 22.147
2015-02-27, ID775759, 5, -12.208, 22.153
2015-02-27, ID775759, 6, -12.204, 22.148
2015-02-27, ID775759, 7, -12.004, 22.172
2015-02-27, ID775759, 8, -11.882, 22.171
2015-02-27, ID775759, 9, -11.921, 22.179
2015-02-27, ID775759, 10, -12.117, 22.181
2015-02-27, ID775759, 11, -11.979, 22.181
2015-02-27, ID775759, 12, -12.315, 22.186
2015-02-27, ID775759, 13, -12.174, 22.196
2015-02-27, ID775759, 14, -11.769, 22.177
2015-02-27, ID775759, 15, -12.079, 22.194
2015-02-27, ID775759, 16, -11.042, 22.195
2015-02-27, ID775759, 17, -8.988, 22.19
2015-02-27, ID775759, 18, -7.375, 22.186
2015-02-27, ID775759, 19, -6.836, 22.22
2015-02-27, ID775759, 20, -6.879, 22.245
2015-02-27, ID775759, 21, -6.986, 22.268
2015-02-27, ID775759, 22, -7.479, 22.243
2015-02-27, ID775759, 23, -8.703, 22.241
2015-02-27, ID775759, 24, -10.059, 22.257
2015-02-27, ID775763, 1, -105.931, 22.27
2015-02-27, ID775763, 2, -105.642, 22.235
2015-02-27, ID775763, 3, -107.697, 22.187
2015-02-27, ID775763, 4, -101.738, 22.185
2015-02-27, ID775763, 5, -95.228, 22.195
2015-02-27, ID775763, 6, -87.896, 22.189
2015-02-27, ID775763, 7, -85.422, 22.207
2015-02-27, ID775763, 8, -86.225, 22.21
2015-02-27, ID775763, 9, -86.192, 22.215
2015-02-27, ID775763, 10, -86.529, 22.22
2015-02-27, ID775763, 11, -86.355, 22.214
2015-02-27, ID775763, 12, -87.503, 22.224
2015-02-27, ID775763, 13, -86.29, 22.232
2015-02-27, ID775763, 14, -82.805, 22.216
2015-02-27, ID775763, 15, -76.649, 22.231
2015-02-27, ID775763, 16, -70.8, 22.23
2015-02-27, ID775763, 17, -58.076, 22.211
2015-02-27, ID775763, 18, -45.113, 22.2
2015-02-27, ID775763, 19, -42.137, 22.231
2015-02-27, ID775763, 20, -43.965, 22.259
2015-02-27, ID775763, 21, -41.634, 22.28
2015-02-27, ID775763, 22, -44.043, 22.258
2015-02-27, ID775763, 23, -53.853, 22.258
2015-02-27, ID775763, 24, -68.587, 22.285
2015-02-27, ID775767, 1, -104.786, 22.279
2015-02-27, ID775767, 2, -110.196, 22.243
2015-02-27, ID775767, 3, -105.259, 22.196
2015-02-27, ID775767, 4, -98.146, 22.195
2015-02-27, ID775767, 5, -88.932, 22.204
2015-02-27, ID775767, 6, -83.736, 22.198
2015-02-27, ID775767, 7, -82.666, 22.215
2015-02-27, ID775767, 8, -83.546, 22.218
2015-02-27, ID775767, 9, -82.59, 22.223
2015-02-27, ID775767, 10, -83.61, 22.228
2015-02-27, ID775767, 11, -84.719, 22.223
2015-02-27, ID775767, 12, -85.231, 22.232
2015-02-27, ID775767, 13, -79.64, 22.24
2015-02-27, ID775767, 14, -75.755, 22.225
2015-02-27, ID775767, 15, -69.683, 22.239
2015-02-27, ID775767, 16, -57.529, 22.238
2015-02-27, ID775767, 17, -35.314, 22.219
2015-02-27, ID775767, 18, -29.257, 22.207
2015-02-27, ID775767, 19, -28.758, 22.237
2015-02-27, ID775767, 20, -28.243, 22.265
2015-02-27, ID775767, 21, -29.27, 22.286
2015-02-27, ID775767, 22, -30.234, 22.264
2015-02-27, ID775767, 23, -34.251, 22.265
2015-02-27, ID775767, 24, -54.41, 22.293
2015-02-27, ID775775, 1, -113.583, 43.275
2015-02-27, ID775775, 2, -113.426, 43.157
2015-02-27, ID775775, 3, -115.244, 42.982
2015-02-27, ID775775, 4, -108.955, 42.911
2015-02-27, ID775775, 5, -102.398, 43.006
2015-02-27, ID775775, 6, -99.758, 43.022
2015-02-27, ID775775, 7, -99.291, 43.106
2015-02-27, ID775775, 8, -98.63, 43.263
2015-02-27, ID775775, 9, -98.988, 43.566
2015-02-27, ID775775, 10, -96.658, 43.328
2015-02-27, ID775775, 11, -98.579, 43.246
2015-02-27, ID775775, 12, -98.623, 43.191
2015-02-27, ID775775, 13, -96.724, 43.206
2015-02-27, ID775775, 14, -92.484, 43.311
2015-02-27, ID775775, 15, -89.389, 43.425
2015-02-27, ID775775, 16, -85.335, 43.667
2015-02-27, ID775775, 17, -67.976, 44.052
2015-02-27, ID775775, 18, -55.522, 44.571
2015-02-27, ID775775, 19, -54.021, 44.766
2015-02-27, ID775775, 20, -54.566, 44.791
2015-02-27, ID775775, 21, -54.729, 44.782
2015-02-27, ID775775, 22, -59.915, 44.752
2015-02-27, ID775775, 23, -68.434, 44.662
2015-02-27, ID775775, 24, -82.164, 44.451
2015-02-27, ID775833, 1, 10298.575, 53.173
2015-02-27, ID775833, 2, 10452.054, 52.828
2015-02-27, ID775833, 3, 10470.01, 52.592
2015-02-27, ID775833, 4, 10501.509, 52.485
2015-02-27, ID775833, 5, 10516.489, 52.364
2015-02-27, ID775833, 6, 10583.142, 52.362
2015-02-27, ID775833, 7, 10572.523, 52.588
2015-02-27, ID775833, 8, 10578.504, 52.958
2015-02-27, ID775833, 9, 10456.419, 53.325
2015-02-27, ID775833, 10, 10405.789, 53.536
2015-02-27, ID775833, 11, 10403.906, 53.682
2015-02-27, ID775833, 12, 10394.325, 53.807
2015-02-27, ID775833, 13, 10253.344, 53.803
2015-02-27, ID775833, 14, 10213.107, 53.665
2015-02-27, ID775833, 15, 10192.334, 53.623
2015-02-27, ID775833, 16, 10085.592, 53.615
2015-02-27, ID775833, 17, 10064.552, 53.627
2015-02-27, ID775833, 18, 10200.68, 53.673
2015-02-27, ID775833, 19, 10300.339, 53.715
2015-02-27, ID775833, 20, 10239.518, 53.701
2015-02-27, ID775833, 21, 10240.494, 53.693
2015-02-27, ID775833, 22, 10265.801, 53.702
2015-02-27, ID775833, 23, 10256.608, 53.652
2015-02-27, ID775833, 24, 10215.123, 53.61
2015-02-27, ID775843, 1, -20.281, 7.908
2015-02-27, ID775843, 2, -19.211, 7.875
2015-02-27, ID775843, 3, -18.648, 7.839
2015-02-27, ID775843, 4, -17.772, 7.861
2015-02-27, ID775843, 5, -17.002, 7.882
2015-02-27, ID775843, 6, -16.406, 7.902
2015-02-27, ID775843, 7, -16.28, 7.913
2015-02-27, ID775843, 8, -15.347, 7.934
2015-02-27, ID775843, 9, -15.187, 7.936
2015-02-27, ID775843, 10, -14.763, 7.952
2015-02-27, ID775843, 11, -15.097, 7.954
2015-02-27, ID775843, 12, -15.673, 7.954
2015-02-27, ID775843, 13, -15.724, 7.951
2015-02-27, ID775843, 14, -15.666, 7.94
2015-02-27, ID775843, 15, -15.801, 7.943
2015-02-27, ID775843, 16, -14.673, 7.948
2015-02-27, ID775843, 17, -12.183, 7.959
2015-02-27, ID775843, 18, -10.853, 7.978
2015-02-27, ID775843, 19, -10.679, 8.014
2015-02-27, ID775843, 20, -10.759, 8.035
2015-02-27, ID775843, 21, -11.101, 8.036
2015-02-27, ID775843, 22, -11.613, 8.035
2015-02-27, ID775843, 23, -13.431, 8.027
2015-02-27, ID775843, 24, -15.147, 8.002
2015-02-27, ID775849, 1, 0.0, 51.521
2015-02-27, ID775849, 2, 0.0, 51.54
2015-02-27, ID775849, 3, 0.0, 51.335
2015-02-27, ID775849, 4, 0.0, 50.752
2015-02-27, ID775849, 5, 0.0, 50.86
2015-02-27, ID775849, 6, 0.0, 50.795
2015-02-27, ID775849, 7, 0.0, 50.882
2015-02-27, ID775849, 8, 0.0, 51.338
2015-02-27, ID775849, 9, 0.0, 51.499
2015-02-27, ID775849, 10, 0.0, 51.374
2015-02-27, ID775849, 11, 0.0, 51.218
2015-02-27, ID775849, 12, 0.0, 51.156
2015-02-27, ID775849, 13, 0.0, 51.269
2015-02-27, ID775849, 14, 0.0, 51.271
2015-02-27, ID775849, 15, 0.0, 51.252
2015-02-27, ID775849, 16, 0.0, 51.346
2015-02-27, ID775849, 17, 0.0, 51.317
2015-02-27, ID775849, 18, 0.0, 51.636
2015-02-27, ID775849, 19, 0.0, 51.815
2015-02-27, ID775849, 20, 0.0, 52.035
2015-02-27, ID775849, 21, 0.0, 52.013
2015-02-27, ID775849, 22, 0.0, 51.846
2015-02-27, ID775849, 23, 0.0, 51.858
2015-02-27, ID775849, 24, 0.0, 51.817
2015-02-27, ID775862, 1, -24.515, 21.97
2015-02-27, ID775862, 2, -22.706, 21.926
2015-02-27, ID775862, 3, -22.742, 21.873
2015-02-27, ID775862, 4, -22.153, 21.892
2015-02-27, ID775862, 5, -21.526, 21.904
2015-02-27, ID775862, 6, -21.169, 21.919
2015-02-27, ID775862, 7, -21.082, 21.948
2015-02-27, ID775862, 8, -20.877, 21.959
2015-02-27, ID775862, 9, -19.707, 21.976
2015-02-27, ID775862, 10, -19.338, 21.983
2015-02-27, ID775862, 11, -19.23, 22.008
2015-02-27, ID775862, 12, -19.307, 22.009
2015-02-27, ID775862, 13, -19.054, 22.016
2015-02-27, ID775862, 14, -18.647, 22.005
2015-02-27, ID775862, 15, -18.047, 22.032
2015-02-27, ID775862, 16, -16.805, 22.05
2015-02-27, ID775862, 17, -13.257, 22.094
2015-02-27, ID775862, 18, -10.82, 22.144
2015-02-27, ID775862, 19, -11.264, 22.187
2015-02-27, ID775862, 20, -11.583, 22.198
2015-02-27, ID775862, 21, -11.283, 22.221
2015-02-27, ID775862, 22, -12.703, 22.195
2015-02-27, ID775862, 23, -14.254, 22.183
2015-02-27, ID775862, 24, -17.476, 22.149
2015-02-27, ID775878, 1, -12.702, 14.989
2015-02-27, ID775878, 2, -11.427, 14.855
2015-02-27, ID775878, 3, -11.294, 14.712
2015-02-27, ID775878, 4, -11.046, 14.771
2015-02-27, ID775878, 5, -10.825, 14.776
2015-02-27, ID775878, 6, -10.555, 14.783
2015-02-27, ID775878, 7, -9.958, 14.817
2015-02-27, ID775878, 8, -9.987, 14.826
2015-02-27, ID775878, 9, -10.323, 14.827
2015-02-27, ID775878, 10, -10.19, 14.857
2015-02-27, ID775878, 11, -10.44, 14.865
2015-02-27, ID775878, 12, -10.823, 14.87
2015-02-27, ID775878, 13, -11.086, 14.856
2015-02-27, ID775878, 14, -10.984, 14.844
2015-02-27, ID775878, 15, -10.717, 14.837
2015-02-27, ID775878, 16, -10.08, 14.846
2015-02-27, ID775878, 17, -8.535, 14.849
2015-02-27, ID775878, 18, -6.954, 14.887
2015-02-27, ID775878, 19, -6.708, 15.012
2015-02-27, ID775878, 20, -6.872, 15.06
2015-02-27, ID775878, 21, -7.032, 15.082
2015-02-27, ID775878, 22, -7.443, 15.059
2015-02-27, ID775878, 23, -8.213, 15.056
2015-02-27, ID775878, 24, -10.537, 15.046
2015-02-27, ID775893, 1, -15.782, 14.984
2015-02-27, ID775893, 2, -13.785, 14.836
2015-02-27, ID775893, 3, -13.024, 14.681
2015-02-27, ID775893, 4, -12.437, 14.744
2015-02-27, ID775893, 5, -12.359, 14.749
2015-02-27, ID775893, 6, -12.212, 14.758
2015-02-27, ID775893, 7, -11.45, 14.793
2015-02-27, ID775893, 8, -10.709, 14.804
2015-02-27, ID775893, 9, -11.074, 14.806
2015-02-27, ID775893, 10, -10.766, 14.839
2015-02-27, ID775893, 11, -11.047, 14.847
2015-02-27, ID775893, 12, -11.389, 14.854
2015-02-27, ID775893, 13, -12.3, 14.838
2015-02-27, ID775893, 14, -12.241, 14.825
2015-02-27, ID775893, 15, -11.901, 14.816
2015-02-27, ID775893, 16, -10.379, 14.825
2015-02-27, ID775893, 17, -7.198, 14.826
2015-02-27, ID775893, 18, -4.43, 14.866
2015-02-27, ID775893, 19, -3.905, 15.003
2015-02-27, ID775893, 20, -4.173, 15.057
2015-02-27, ID775893, 21, -4.226, 15.081
2015-02-27, ID775893, 22, -4.67, 15.057
2015-02-27, ID775893, 23, -6.432, 15.054
2015-02-27, ID775893, 24, -10.406, 15.044
2015-02-27, ID775900, 1, -547.191, 53.644
2015-02-27, ID775900, 2, -539.402, 52.524
2015-02-27, ID775900, 3, -534.15, 51.847
2015-02-27, ID775900, 4, -523.431, 51.871
2015-02-27, ID775900, 5, -512.956, 51.899
2015-02-27, ID775900, 6, -507.699, 52.167
2015-02-27, ID775900, 7, -499.179, 52.597
2015-02-27, ID775900, 8, -494.074, 53.022
2015-02-27, ID775900, 9, -494.261, 53.526
2015-02-27, ID775900, 10, -487.221, 53.69
2015-02-27, ID775900, 11, -489.062, 53.687
2015-02-27, ID775900, 12, -500.146, 53.758
2015-02-27, ID775900, 13, -508.386, 53.794
2015-02-27, ID775900, 14, -510.126, 53.718
2015-02-27, ID775900, 15, -502.403, 53.738
2015-02-27, ID775900, 16, -482.656, 53.726
2015-02-27, ID775900, 17, -440.472, 53.911
2015-02-27, ID775900, 18, -381.781, 54.247
2015-02-27, ID775900, 19, -353.394, 54.042
2015-02-27, ID775900, 20, -354.046, 53.75
2015-02-27, ID775900, 21, -353.306, 53.607
2015-02-27, ID775900, 22, -368.832, 53.474
2015-02-27, ID775900, 23, -416.677, 53.243
2015-02-27, ID775900, 24, -474.664, 52.748
2015-02-27, ID775908, 1, -131.64, 43.082
2015-02-27, ID775908, 2, -120.884, 42.591
2015-02-27, ID775908, 3, -124.668, 42.545
2015-02-27, ID775908, 4, -116.291, 42.706
2015-02-27, ID775908, 5, -106.577, 42.762
2015-02-27, ID775908, 6, -101.166, 42.938
2015-02-27, ID775908, 7, -100.494, 43.125
2015-02-27, ID775908, 8, -99.427, 43.239
2015-02-27, ID775908, 9, -98.851, 43.337
2015-02-27, ID775908, 10, -97.593, 43.384
2015-02-27, ID775908, 11, -94.71, 43.396
2015-02-27, ID775908, 12, -93.722, 43.344
2015-02-27, ID775908, 13, -92.801, 43.301
2015-02-27, ID775908, 14, -93.47, 43.257
2015-02-27, ID775908, 15, -92.429, 43.224
2015-02-27, ID775908, 16, -84.789, 43.249
2015-02-27, ID775908, 17, -66.396, 43.436
2015-02-27, ID775908, 18, -51.41, 43.997
2015-02-27, ID775908, 19, -47.25, 44.448
2015-02-27, ID775908, 20, -48.232, 44.614
2015-02-27, ID775908, 21, -48.186, 44.64
2015-02-27, ID775908, 22, -51.994, 44.65
2015-02-27, ID775908, 23, -58.402, 44.584
2015-02-27, ID775908, 24, -74.873, 44.334
2015-02-27, ID775928, 1, -232.384, 30.611
2015-02-27, ID775928, 2, -228.03, 30.07
2015-02-27, ID775928, 3, -225.025, 29.25
2015-02-27, ID775928, 4, -212.122, 28.459
2015-02-27, ID775928, 5, -192.653, 28.877
2015-02-27, ID775928, 6, -170.994, 28.812
2015-02-27, ID775928, 7, -167.26, 28.492
2015-02-27, ID775928, 8, -155.164, 28.261
2015-02-27, ID775928, 9, -150.321, 28.19
2015-02-27, ID775928, 10, -155.891, 28.24
2015-02-27, ID775928, 11, -158.312, 29.158
2015-02-27, ID775928, 12, -173.663, 28.864
2015-02-27, ID775928, 13, -201.63, 28.323
2015-02-27, ID775928, 14, -208.805, 28.991
2015-02-27, ID775928, 15, -207.288, 28.54
2015-02-27, ID775928, 16, -187.192, 28.579
2015-02-27, ID775928, 17, -157.344, 29.18
2015-02-27, ID775928, 18, -91.991, 29.466
2015-02-27, ID775928, 19, -46.694, 30.457
2015-02-27, ID775928, 20, -10.671, 31.674
2015-02-27, ID775928, 21, 0.0, 33.074
2015-02-27, ID775928, 22, 0.0, 34.14
2015-02-27, ID775928, 23, 0.0, 33.967
2015-02-27, ID775928, 24, -127.013, 33.878
2015-02-27, ID775934, 1, -240.04, 22.061
2015-02-27, ID775934, 2, -230.357, 22.073
2015-02-27, ID775934, 3, -221.772, 22.075
2015-02-27, ID775934, 4, -212.662, 22.086
2015-02-27, ID775934, 5, -209.88, 22.094
2015-02-27, ID775934, 6, -210.274, 22.099
2015-02-27, ID775934, 7, -206.02, 22.109
2015-02-27, ID775934, 8, -199.404, 22.111
2015-02-27, ID775934, 9, -192.239, 22.129
2015-02-27, ID775934, 10, -186.848, 22.134
2015-02-27, ID775934, 11, -184.04, 22.14
2015-02-27, ID775934, 12, -185.426, 22.14
2015-02-27, ID775934, 13, -182.803, 22.144
2015-02-27, ID775934, 14, -178.854, 22.144
2015-02-27, ID775934, 15, -173.783, 22.173
2015-02-27, ID775934, 16, -161.367, 22.194
2015-02-27, ID775934, 17, -132.715, 22.246
2015-02-27, ID775934, 18, -113.351, 22.31
2015-02-27, ID775934, 19, -107.84, 22.315
2015-02-27, ID775934, 20, -111.001, 22.304
2015-02-27, ID775934, 21, -114.755, 22.312
2015-02-27, ID775934, 22, -119.351, 22.286
2015-02-27, ID775934, 23, -130.906, 22.266
2015-02-27, ID775934, 24, -157.46, 22.206
2015-02-27, ID775938, 1, -2.411, 56.366
2015-02-27, ID775938, 2, -2.246, 56.983
2015-02-27, ID775938, 3, -2.153, 56.941
2015-02-27, ID775938, 4, -2.081, 56.652
2015-02-27, ID775938, 5, -2.019, 56.443
2015-02-27, ID775938, 6, -1.946, 56.264
2015-02-27, ID775938, 7, -1.854, 55.895
2015-02-27, ID775938, 8, -1.802, 55.193
2015-02-27, ID775938, 9, -1.761, 54.557
2015-02-27, ID775938, 10, -1.803, 53.947
2015-02-27, ID775938, 11, -1.813, 53.657
2015-02-27, ID775938, 12, -1.896, 53.549
2015-02-27, ID775938, 13, -1.865, 53.309
2015-02-27, ID775938, 14, -1.889, 52.854
2015-02-27, ID775938, 15, -1.928, 52.223
2015-02-27, ID775938, 16, -1.793, 51.645
2015-02-27, ID775938, 17, -1.37, 50.795
2015-02-27, ID775938, 18, -1.05, 49.149
2015-02-27, ID775938, 19, -1.009, 48.013
2015-02-27, ID775938, 20, -1.019, 47.896
2015-02-27, ID775938, 21, -1.009, 49.12
2015-02-27, ID775938, 22, -1.05, 50.35
2015-02-27, ID775938, 23, -1.307, 50.621
2015-02-27, ID775938, 24, -1.709, 50.73
2015-02-27, ID775942, 1, -16.913, 56.492
2015-02-27, ID775942, 2, -15.575, 57.091
2015-02-27, ID775942, 3, -14.956, 57.037
2015-02-27, ID775942, 4, -14.825, 56.749
2015-02-27, ID775942, 5, -13.729, 56.541
2015-02-27, ID775942, 6, -13.121, 56.365
2015-02-27, ID775942, 7, -12.576, 56.002
2015-02-27, ID775942, 8, -12.401, 55.305
2015-02-27, ID775942, 9, -11.874, 54.67
2015-02-27, ID775942, 10, -11.371, 54.062
2015-02-27, ID775942, 11, -11.188, 53.769
2015-02-27, ID775942, 12, -11.712, 53.66
2015-02-27, ID775942, 13, -11.726, 53.419
2015-02-27, ID775942, 14, -12.18, 52.962
2015-02-27, ID775942, 15, -11.929, 52.323
2015-02-27, ID775942, 16, -11.708, 51.74
2015-02-27, ID775942, 17, -9.513, 50.893
2015-02-27, ID775942, 18, -6.932, 49.245
2015-02-27, ID775942, 19, -6.538, 48.113
2015-02-27, ID775942, 20, -6.619, 48.002
2015-02-27, ID775942, 21, -6.784, 49.238
2015-02-27, ID775942, 22, -7.053, 50.482
2015-02-27, ID775942, 23, -8.422, 50.759
2015-02-27, ID775942, 24, -11.281, 50.864
2015-02-27, ID775950, 1, -85.861, 33.351
2015-02-27, ID775950, 2, -83.133, 32.969
2015-02-27, ID775950, 3, -82.624, 32.515
2015-02-27, ID775950, 4, -81.793, 32.594
2015-02-27, ID775950, 5, -78.177, 32.696
2015-02-27, ID775950, 6, -78.075, 32.784
2015-02-27, ID775950, 7, -73.854, 32.851
2015-02-27, ID775950, 8, -72.634, 32.894
2015-02-27, ID775950, 9, -67.644, 33.012
2015-02-27, ID775950, 10, -54.904, 33.097
2015-02-27, ID775950, 11, -71.197, 33.102
2015-02-27, ID775950, 12, -80.788, 33.192
2015-02-27, ID775950, 13, -82.262, 33.041
2015-02-27, ID775950, 14, -85.079, 32.867
2015-02-27, ID775950, 15, -78.999, 32.808
2015-02-27, ID775950, 16, -76.386, 32.833
2015-02-27, ID775950, 17, -68.106, 32.941
2015-02-27, ID775950, 18, -62.473, 33.071
2015-02-27, ID775950, 19, -61.462, 33.32
2015-02-27, ID775950, 20, -62.184, 33.675
2015-02-27, ID775950, 21, -60.505, 33.84
2015-02-27, ID775950, 22, -62.628, 33.774
2015-02-27, ID775950, 23, -66.838, 33.642
2015-02-27, ID775950, 24, -78.205, 33.56
2015-02-27, ID775965, 1, 0.0, 60.574
2015-02-27, ID775965, 2, 0.0, 60.692
2015-02-27, ID775965, 3, 0.0, 60.621
2015-02-27, ID775965, 4, 0.0, 60.578
2015-02-27, ID775965, 5, 0.0, 60.63
2015-02-27, ID775965, 6, 0.0, 60.57
2015-02-27, ID775965, 7, 0.0, 59.945
2015-02-27, ID775965, 8, 0.0, 59.565
2015-02-27, ID775965, 9, 0.0, 59.223
2015-02-27, ID775965, 10, 0.0, 58.958
2015-02-27, ID775965, 11, 0.0, 58.872
2015-02-27, ID775965, 12, 0.0, 58.821
2015-02-27, ID775965, 13, 0.0, 58.458
2015-02-27, ID775965, 14, 0.0, 57.943
2015-02-27, ID775965, 15, 0.0, 57.547
2015-02-27, ID775965, 16, 0.0, 57.049
2015-02-27, ID775965, 17, 0.0, 56.993
2015-02-27, ID775965, 18, 0.0, 57.248
2015-02-27, ID775965, 19, 0.0, 58.217
2015-02-27, ID775965, 20, 0.0, 59.075
2015-02-27, ID775965, 21, 0.0, 59.335
2015-02-27, ID775965, 22, 0.0, 59.295
2015-02-27, ID775965, 23, 0.0, 59.49
2015-02-27, ID775965, 24, 0.0, 59.802
2015-02-27, ID775974, 1, -931.396, 54.503
2015-02-27, ID775974, 2, -931.896, 54.171
2015-02-27, ID775974, 3, -931.693, 54.053
2015-02-27, ID775974, 4, -932.807, 54.029
2015-02-27, ID775974, 5, -936.442, 54.164
2015-02-27, ID775974, 6, -937.613, 54.35
2015-02-27, ID775974, 7, -938.977, 54.551
2015-02-27, ID775974, 8, -939.747, 54.658
2015-02-27, ID775974, 9, -938.575, 54.706
2015-02-27, ID775974, 10, -939.098, 54.741
2015-02-27, ID775974, 11, -939.419, 54.727
2015-02-27, ID775974, 12, -938.298, 54.688
2015-02-27, ID775974, 13, -938.599, 54.606
2015-02-27, ID775974, 14, -934.203, 54.568
2015-02-27, ID775974, 15, -936.248, 54.59
2015-02-27, ID775974, 16, -935.999, 54.67
2015-02-27, ID775974, 17, -934.7, 54.816
2015-02-27, ID775974, 18, -941.985, 55.236
2015-02-27, ID775974, 19, -71.972, 57.058
2015-02-27, ID775974, 20, 0.0, 58.936
2015-02-27, ID775974, 21, 0.0, 59.23
2015-02-27, ID775974, 22, 0.0, 59.242
2015-02-27, ID775974, 23, 0.0, 59.19
2015-02-27, ID775974, 24, 0.0, 59.003
2015-02-27, ID775983, 1, -0.83, 8.816
